1
18.58293505	54.41542955
18.58219817	54.41525548
END
2
18.58219817	54.41525548
18.58174193	54.41514773
18.58152397	54.41508755
18.58143128	54.41506277
18.58050252	54.41470606
18.57963726	54.41436682
END
3
18.60197865	54.39423668
18.60406623	54.39298484
END
4
18.60206420	54.39386594
18.60406623	54.39298484
END
5
18.59891421	54.39308156
18.59913875	54.39296301
END
6
18.63573857	54.39322387
18.63615842	54.39307995
18.63648880	54.39296659
END
7
18.69760276	54.39331084
18.69788226	54.39324205
18.69793998	54.39322790
18.69804478	54.39320209
18.69841451	54.39347676
18.69903400	54.39393689
18.69915081	54.39401656
18.69927988	54.39408494
18.69937411	54.39413489
18.69960988	54.39423320
18.70146733	54.39500753
18.70194295	54.39519543
18.70211091	54.39525482
18.70223411	54.39528461
18.70379273	54.39552812
END
8
18.69267734	54.39351740
18.69271799	54.39347930
18.69292058	54.39333418
18.69300083	54.39325392
18.69302633	54.39322288
18.69304903	54.39319516
18.69305478	54.39312703
18.69300249	54.39299114
18.69299838	54.39298349
END
9
18.52565349	54.39268071
18.52566855	54.39268374
18.52599962	54.39277719
18.52608546	54.39282832
18.52623916	54.39295245
18.52641518	54.39305248
18.52666683	54.39312620
18.52697649	54.39316616
18.52729339	54.39315283
18.52779029	54.39309418
18.52854971	54.39298091
END
10
18.52565349	54.39268071
18.52565767	54.39273224
18.52579067	54.39296795
18.52600358	54.39314202
18.52625103	54.39327299
18.52660088	54.39335483
18.52701938	54.39337498
18.52736988	54.39340117
18.52761818	54.39344538
END
11
18.69091142	54.39225896
18.69088814	54.39127755
END
12
18.69088814	54.39127755
18.69087550	54.39074620
END
13
18.67241156	54.38218608
18.67240858	54.38223192
18.67241229	54.38226843
18.67242763	54.38229589
18.67245488	54.38231646
18.67252087	54.38236572
END
14
18.67199241	54.38248404
18.67241156	54.38218608
END
15
18.66192462	54.38993341
18.66160714	54.38970750
END
16
18.66160714	54.38970750
18.66094747	54.39001338
END
17
18.61682867	54.38956590
18.61696529	54.38955114
18.61702836	54.38954433
18.61758099	54.38951965
18.61792882	54.38950412
18.61802899	54.38949958
18.61830191	54.38948741
18.61830407	54.38948732
END
18
18.58766413	54.38951344
18.58753981	54.38945197
18.58715369	54.38926123
18.58686572	54.38911343
18.58656469	54.38896335
18.58654798	54.38895520
18.58623327	54.38880201
END
19
18.57348366	54.38936484
18.57340349	54.38940088
18.57322613	54.38948044
18.57318914	54.38949704
18.57298129	54.38959043
18.57289245	54.38963030
18.57269887	54.38971412
18.57268448	54.38972036
18.57258003	54.38976557
18.57256874	54.38976922
18.57251650	54.38978585
18.57243657	54.38979932
18.57236983	54.38980223
18.57231226	54.38979888
18.57228272	54.38979473
18.57214767	54.38977591
18.57195649	54.38974646
18.57178301	54.38971969
18.57164664	54.38969340
END
20
18.63573231	54.40377371
18.63600690	54.40370630
END
21
18.63600690	54.40370630
18.63716360	54.40342210
END
22
18.57516386	54.41293578
18.57490312	54.41285566
END
23
18.57490312	54.41285566
18.57423800	54.41265131
18.57275884	54.41220251
18.57273855	54.41219732
END
24
18.57273855	54.41219732
18.57202912	54.41201590
END
25
18.57202912	54.41201590
18.57135960	54.41191158
18.57120772	54.41188794
18.57113616	54.41187681
18.57109354	54.41187018
18.57102198	54.41185905
18.57091381	54.41184212
18.57081351	54.41182370
18.57079520	54.41182031
18.57068704	54.41180203
18.57057356	54.41177655
18.57016646	54.41167773
18.56944919	54.41149745
18.56931543	54.41146586
END
26
18.56931543	54.41146586
18.56929836	54.41146185
18.56875573	54.41132515
18.56854876	54.41127883
18.56818602	54.41121326
18.56790233	54.41116378
END
27
18.59413200	54.41763987
18.59425368	54.41757160
18.59480009	54.41726471
END
28
18.59024204	54.41754412
18.59042459	54.41758646
END
29
18.60522346	54.40863595
18.60556074	54.40803436
18.60564518	54.40787488
END
30
18.60564518	54.40787488
18.60577279	54.40763365
END
31
18.60577279	54.40763365
18.60586540	54.40745846
18.60591586	54.40729123
18.60592320	54.40715236
18.60589970	54.40706328
18.60582766	54.40694195
18.60571307	54.40680627
18.60555558	54.40667756
18.60542830	54.40659525
18.60528856	54.40652718
18.60514274	54.40646611
18.60500897	54.40641938
